E0	2002-12-13 12:00	2002-12-13 09:00	2002-12-13 15:00	0Y0M0D0H5m	0Y0M0D0H2m	0Y0M0D0H10m				
E27	2002-12-13 16:00	2002-12-13 12:00	2002-12-13 21:00	0Y0M0D0H5m	0Y0M0D0H2m	0Y0M0D0H10m				
E28	2002-12-14 09:00	2002-12-14 08:00	2002-12-14 12:00	0Y0M0D0H10m	0Y0M0D0H5m	0Y0M0D0H20m				
E29	2002-12-14 09:00	2002-12-14 08:00	2002-12-14 12:00	0Y0M0D0H10m	0Y0M0D0H5m	0Y0M0D0H20m				
E30	2002-12-14 09:00	2002-12-14 08:00	2002-12-14 12:00	0Y0M0D0H10m	0Y0M0D0H5m	0Y0M0D0H20m				
E31	2002-12-14 09:00	2002-12-14 08:00	2002-12-14 12:00	0Y0M0D0H10m	0Y0M0D0H5m	0Y0M0D0H20m				
E3	1992-12-13 12:00	1984-12-13 12:00	1997-12-13 12:00	10Y0M0D0H0m	5Y0M0D0H0m	18Y0M0D0H0m				
E32	2002-12-14 09:00	2002-12-14 08:00	2002-12-14 12:00	0Y0M0D0H10m	0Y0M0D0H5m	0Y0M0D0H20m				
E33	2002-12-14 09:00	2002-12-14 08:00	2002-12-14 12:00	0Y0M0D0H10m	0Y0M0D0H5m	0Y0M0D0H20m				
E34	2002-12-14 09:00	2002-12-14 08:00	2002-12-14 12:00	0Y0M0D0H10m	0Y0M0D0H5m	0Y0M0D0H20m				
E35	2002-12-14 09:00	2002-12-14 08:00	2002-12-14 12:00	0Y0M0D0H10m	0Y0M0D0H5m	0Y0M0D0H20m				
E36	2002-12-20 09:00	2002-12-18 09:00	2002-12-25 09:00	0Y0M0D0H20m	0Y0M0D0H15m	0Y0M0D0H25m				
E2	1992-12-13 12:00	1984-12-13 12:00	1997-12-13 12:00	10Y0M0D0H0m	5Y0M0D0H0m	18Y0M0D0H0m				
E37	2002-12-20 09:00	2002-12-18 09:00	2002-12-25 09:00	0Y0M0D0H20m	0Y0M0D0H15m	0Y0M0D0H25m				
E4	2002-12-13 12:00	2002-12-13 09:00	2002-12-13 15:00	0Y0M0D0H5m	0Y0M0D0H2m	0Y0M0D0H10m				
E5	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D0H45m	0Y0M0D0H30m	0Y0M0D1H0m				
E6	2002-12-13 12:05	2002-12-13 09:02	2002-12-13 15:10	0Y0M0D0H20m	0Y0M0D0H15m	0Y0M0D0H30m				
E7	2002-12-13 12:05	2002-12-13 09:02	2002-12-13 15:10	0Y0M0D0H20m	0Y0M0D0H15m	0Y0M0D0H30m				
E8	2002-12-13 12:05	2002-12-13 09:02	2002-12-13 15:10	0Y0M0D0H20m	0Y0M0D0H15m	0Y0M0D0H30m				
E1				0Y0M0D0H5m	0Y0M0D0H2m	0Y0M0D0H10m	2002-12-14 12:00	2002-12-14 09:00	2002-12-14 15:00	
E9	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D0H45m	0Y0M0D0H30m	0Y0M0D1H0m				
E10	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D3H0m	0Y0M0D2H0m	0Y0M0D5H0m				
E11	2002-12-13 12:05	2002-12-13 09:02	2002-12-13 15:10	0Y0M0D0H20m	0Y0M0D0H15m	0Y0M0D0H30m				
E12	2002-12-13 12:05	2002-12-13 09:02	2002-12-13 15:10	0Y0M0D3H0m	0Y0M0D2H0m	0Y0M0D5H0m				
E13	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D0H5m	0Y0M0D0H2m	0Y0M0D0H10m				
E14	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D0H5m	0Y0M0D0H2m	0Y0M0D0H10m				
E15	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D0H5m	0Y0M0D0H2m	0Y0M0D0H10m				
E17	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D0H45m	0Y0M0D0H30m	0Y0M0D1H0m				
E18	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D0H45m	0Y0M0D0H30m	0Y0M0D1H0m				
E19	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D0H45m	0Y0M0D0H30m	0Y0M0D1H0m				
E20	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D0H45m	0Y0M0D0H30m	0Y0M0D1H0m				
E21	2002-12-13 12:30	2002-12-13 09:30	2002-12-13 15:30	0Y0M0D0H4m	0Y0M0D0H2m	0Y0M0D0H6m				
E22	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D0H45m	0Y0M0D0H30m	0Y0M0D1H0m				
E23	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D3H0m	0Y0M0D2H0m	0Y0M0D5H0m				
E24	2002-12-13 13:00	2002-12-13 10:00	2002-12-13 16:00	0Y0M0D3H0m	0Y0M0D2H0m	0Y0M0D5H0m				
E25	2002-12-13 16:00	2002-12-13 12:00	2002-12-13 21:00	0Y0M0D0H5m	0Y0M0D0H2m	0Y0M0D0H10m				
E26	2002-12-13 16:00	2002-12-13 12:00	2002-12-13 21:00	0Y0M0D0H5m	0Y0M0D0H2m	0Y0M0D0H10m				
