E0	2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00				2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00	
E51	2020-05-23 13:40	2020-05-23 07:30	2020-05-23 19:50				2020-05-23 13:40	2020-05-23 07:30	2020-05-23 19:50	
E52	2020-05-23 13:40	2020-05-23 07:30	2020-05-23 19:50	0Y0M0D0H40m	0Y0M0D0H35m	0Y0M0D0H50m				
E53	2020-05-23 14:20	2020-05-23 08:05	2020-05-23 20:40	0Y0M0D0H4m	0Y0M0D0H2m	0Y0M0D0H6m				
E38	2020-05-23 14:20	2020-05-23 08:05	2020-05-23 20:40	0Y0M0D0H4m	0Y0M0D0H2m	0Y0M0D0H6m				
E39	2020-05-23 14:20	2020-05-23 08:05	2020-05-23 20:40	0Y0M0D0H4m	0Y0M0D0H2m	0Y0M0D0H6m				
E40	2020-05-23 14:20	2020-05-23 08:05	2020-05-23 20:40	0Y0M0D0H4m	0Y0M0D0H2m	0Y0M0D0H6m				
E41	2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46				2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46	
E42	2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46				2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46	
E2	2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00				2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00	
E43	2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46				2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46	
E44	2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46				2020-05-29 13:00	2020-05-29 07:00	2020-05-29 19:00	
E45	2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46	0Y0M7D0H0m	0Y0M7D0H0m	0Y0M7D0H0m				
E46	2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46	0Y0M7D0H0m	0Y0M7D0H0m	0Y0M7D0H0m				
E47	2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46	0Y0M7D0H0m	0Y0M7D0H0m	0Y0M7D0H0m				
E54	2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46	0Y0M7D0H0m	0Y0M7D0H0m	0Y0M7D0H0m				
E55	2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46	0Y0M7D0H0m	0Y0M7D0H0m	0Y0M7D0H0m				
E56	2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46	0Y0M7D0H0m	0Y0M7D0H0m	0Y0M7D0H0m				
E3	2003-06-15 13:00	2003-01-01 07:00	2003-12-31 19:00				2003-06-15 13:00	2003-01-01 07:00	2003-12-31 19:00	
E58	2020-05-24 13:00	2020-05-24 07:00	2020-05-24 19:00				2020-05-24 13:00	2020-05-24 07:00	2020-05-24 19:00	
E59	2020-05-24 13:00	2020-05-24 07:00	2020-05-24 19:00				2020-05-24 13:00	2020-05-24 07:00	2020-05-24 19:00	
E60	2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00				2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00	
E61	2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00				2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00	
E62	2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00				2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00	
E63	2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46				2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46	
E64	2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46				2020-05-23 14:24	2020-05-23 08:07	2020-05-23 20:46	
E65	2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00				2020-05-26 13:00	2020-05-25 07:00	2020-05-27 19:00	
E4	2015-01-01 13:00	2014-01-01 07:00	2015-12-31 19:00				2015-01-01 13:00	2014-01-01 07:00	2015-12-31 19:00	
E66	2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00				2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00	
E79	2020-05-26 13:00	2020-05-25 07:00	2020-05-27 19:00				2020-05-26 13:00	2020-05-25 07:00	2020-05-27 19:00	
E67	2020-05-26 13:00	2020-05-25 07:00	2020-05-27 19:00				2020-05-26 13:00	2020-05-25 07:00	2020-05-27 19:00	
E68	2020-05-26 13:00	2020-05-25 07:00	2020-05-27 19:00				2020-05-26 13:00	2020-05-25 07:00	2020-05-27 19:00	
E69	2020-05-26 13:00	2020-05-25 07:00	2020-05-27 19:00				2020-05-26 13:00	2020-05-25 07:00	2020-05-27 19:00	
E70	2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00				2020-05-26 13:00	2020-05-25 07:00	2020-05-27 19:00	
E71	2020-05-29 13:00	2020-05-29 07:00	2020-05-29 19:00				2020-05-29 13:00	2020-05-29 07:00	2020-05-29 19:00	
E72	2020-05-29 13:00	2020-05-29 07:00	2020-05-29 19:00				2020-05-29 13:00	2020-05-29 07:00	2020-05-29 19:00	
E73	2020-05-29 13:00	2020-05-29 07:00	2020-05-29 19:00				2020-05-29 13:00	2020-05-29 07:00	2020-05-29 19:00	
E74	2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00				2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00	
E75	2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00				2020-05-23 13:00	2020-05-23 07:00	2020-05-23 19:00	
E5	2015-01-01 13:00	2014-01-01 07:00	2015-12-31 19:00				2015-01-01 13:00	2014-01-01 07:00	2015-12-31 19:00	
