E0	1994-02-15 12:00	1994-02-15 09:00	1994-02-15 15:00	0Y0M0D0H5m	0Y0M0D0H2m	0Y0M0D0H10m				
E12	1994-02-16 09:00	1994-02-15 18:00	1994-02-17 18:00	0Y0M7D0H0m	0Y0M4D0H0m	0Y0M13D0H0m				
E13	1994-02-16 09:00	1994-02-15 18:00	1994-02-17 18:00	0Y0M7D0H0m	0Y0M4D0H0m	0Y0M13D0H0m				
E14	1994-02-16 09:00	1994-02-15 18:00	1994-02-17 18:00	0Y0M7D0H0m	0Y0M4D0H0m	0Y0M11D0H0m				
E15	1994-02-16 09:00	1994-02-15 18:00	1994-02-17 18:00	0Y0M2D0H0m	0Y0M1D0H0m	0Y0M3D0H0m				
E67	1994-02-16 09:00	1994-02-15 18:00	1994-02-17 18:00	0Y0M2D0H0m	0Y0M1D0H0m	0Y0M3D0H0m				
E16	1994-02-16 09:00	1994-02-15 18:00	1994-02-17 18:00	0Y0M11D0H0m	0Y0M9D0H0m	0Y0M13D0H0m				
E17	1994-02-16 09:00	1994-02-15 18:00	1994-02-17 18:00	0Y0M11D0H0m	0Y0M9D0H0m	0Y0M13D0H0m				
E18	1994-02-18 11:00	1994-02-17 11:00	1994-02-19 11:00	0Y0M10D0H0m	0Y0M9D0H0m	0Y0M11D0H0m				
E68	1994-02-18 11:00	1994-02-17 11:00	1994-02-19 11:00	0Y0M10D0H0m	0Y0M9D0H0m	0Y0M11D0H0m				
E1	1993-11-01 09:00	1983-11-15 09:00	1993-11-30 09:00	0Y3M15D0H0m	0Y2M15D0H0m	10Y3M0D0H0m				
E19	1994-02-15 12:00	1994-02-15 09:00	1994-02-15 15:00	0Y0M13D0H0m	0Y0M12D9H0m	0Y0M13D15H0m				
E69	1994-02-15 12:00	1994-02-15 09:00	1994-02-15 15:00	0Y0M13D0H0m	0Y0M12D9H0m	0Y0M13D15H0m				
E20	1994-02-15 12:00	1994-02-15 09:00	1994-02-15 15:00	0Y0M13D0H0m	0Y0M12D9H0m	0Y0M13D15H0m				
E21	1994-02-16 09:00	1994-02-15 18:00	1994-02-17 18:00	0Y0M7D0H0m	0Y0M4D0H0m	0Y0M13D0H0m				
E70	1994-02-16 09:00	1994-02-15 18:00	1994-02-17 18:00	0Y0M7D0H0m	0Y0M4D0H0m	0Y0M13D0H0m				
E50	1993-11-01 09:00	1991-11-15 09:00	1993-11-30 09:00	0Y3M15D0H0m	0Y2M15D0H0m	2Y3M0D0H0m				
E71	1994-02-01 09:00	1993-12-30 09:00	1994-02-07 09:00	0Y0M28D0H0m	0Y0M21D0H0m	0Y2M0D0H0m				
E22	1994-11-17 10:00	1994-11-16 18:00	1994-11-18 10:00	0Y0M0D0H45m	0Y0M0D0H30m	0Y0M0D1H0m				
E23	1994-11-17 10:00	1994-11-16 18:00	1994-11-18 10:00	0Y0M0D0H45m	0Y0M0D0H30m	0Y0M0D1H0m				
